split,seq_id,pdb_id,chain_id,n_residues,len_seq,nchain,rez,met1,mthm,tm_type,bio_name,seq_equal_xml,feature_path
train,7mbq__B,7mbq,B,996,996,4,2.3,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbq/7mbq_protein.pt
train,7mbq__C,7mbq,C,996,996,4,2.3,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbq/7mbq_protein.pt
train,7mbq__D,7mbq,D,996,996,4,2.3,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbq/7mbq_protein.pt
train,7mbv__A,7mbv,A,996,996,4,2.8,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbv/7mbv_protein.pt
train,7mbv__B,7mbv,B,996,996,4,2.8,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbv/7mbv_protein.pt
train,7mbv__C,7mbv,C,996,996,4,2.8,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbv/7mbv_protein.pt
train,7mbv__D,7mbv,D,996,996,4,2.8,x-ray diffraction,6.0,alpha,transient receptor potential melastatin 5,0,features/protein_v4/pt/7mbv/7mbv_protein.pt
train,7mbx__R,7mbx,R,292,292,4,1.95,x-ray diffraction,7.0,alpha,cholecystokinin receptor type a,0,features/protein_v4/pt/7mbx/7mbx_protein.pt
train,7mby__R,7mby,R,283,283,4,2.44,x-ray diffraction,7.0,alpha,cholecystokinin receptor type a,0,features/protein_v4/pt/7mby/7mby_protein.pt
train,7mc0__A,7mc0,A,222,222,4,3.3,x-ray diffraction,5.0,alpha,"abc transporter, permease protein",0,features/protein_v4/pt/7mc0/7mc0_protein.pt
train,7mc0__B,7mc0,B,222,222,4,3.3,x-ray diffraction,5.0,alpha,"abc transporter, permease protein",0,features/protein_v4/pt/7mc0/7mc0_protein.pt
train,7mde__A,7mde,A,446,446,2,2.7,x-ray diffraction,3.0,alpha,beta-lactamase,0,features/protein_v4/pt/7mde/7mde_protein.pt
train,7mde__B,7mde,B,446,446,2,2.7,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/7mde/7mde_protein.pt
train,7mdf__A,7mdf,A,453,453,2,2.3,x-ray diffraction,3.0,alpha,beta-lactamase,0,features/protein_v4/pt/7mdf/7mdf_protein.pt
train,7mdf__B,7mdf,B,453,453,2,2.3,x-ray diffraction,3.0,alpha,,0,features/protein_v4/pt/7mdf/7mdf_protein.pt
train,7mdj__C,7mdj,C,102,102,4,2.75,x-ray diffraction,2.0,alpha,ph-gated potassium channel kcsa,0,features/protein_v4/pt/7mdj/7mdj_protein.pt
train,7mdj__D,7mdj,D,102,102,4,2.75,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mdj/7mdj_protein.pt
train,7mdj__E,7mdj,E,102,102,4,2.75,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mdj/7mdj_protein.pt
train,7mdj__F,7mdj,F,102,102,4,2.75,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mdj/7mdj_protein.pt
train,7mh3__L,7mh3,L,281,281,3,2.3,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/7mh3/7mh3_protein.pt
train,7mh3__M,7mh3,M,300,300,3,2.3,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/7mh3/7mh3_protein.pt
train,7mh4__L,7mh4,L,281,281,3,2.48,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/7mh4/7mh4_protein.pt
train,7mh4__M,7mh4,M,299,299,3,2.48,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/7mh4/7mh4_protein.pt
train,7mh5__L,7mh5,L,281,281,3,2.85,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/7mh5/7mh5_protein.pt
train,7mh5__M,7mh5,M,300,300,3,2.85,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/7mh5/7mh5_protein.pt
train,7mh8__L,7mh8,L,281,281,3,2.75,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/7mh8/7mh8_protein.pt
train,7mh8__M,7mh8,M,300,300,3,2.75,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/7mh8/7mh8_protein.pt
train,7mh9__L,7mh9,L,281,281,3,3.1,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/7mh9/7mh9_protein.pt
train,7mh9__M,7mh9,M,300,300,3,3.1,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/7mh9/7mh9_protein.pt
train,7mha__L,7mha,L,281,281,3,2.79,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/7mha/7mha_protein.pt
train,7mha__M,7mha,M,301,301,3,2.79,x-ray diffraction,5.0,alpha,reaction center protein m chain,0,features/protein_v4/pt/7mha/7mha_protein.pt
train,7mhr__C,7mhr,C,103,103,4,2.77,x-ray diffraction,2.0,alpha,ph-gated potassium channel kcsa,0,features/protein_v4/pt/7mhr/7mhr_protein.pt
train,7mhr__D,7mhr,D,103,103,4,2.77,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mhr/7mhr_protein.pt
train,7mhr__E,7mhr,E,103,103,4,2.77,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mhr/7mhr_protein.pt
train,7mhr__F,7mhr,F,103,103,4,2.77,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mhr/7mhr_protein.pt
train,7mhx__C,7mhx,C,103,103,4,2.85,x-ray diffraction,2.0,alpha,ph-gated potassium channel kcsa,0,features/protein_v4/pt/7mhx/7mhx_protein.pt
train,7mhx__D,7mhx,D,103,103,4,2.85,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mhx/7mhx_protein.pt
train,7mhx__E,7mhx,E,103,103,4,2.85,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mhx/7mhx_protein.pt
train,7mhx__F,7mhx,F,103,103,4,2.85,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mhx/7mhx_protein.pt
train,7mij__A,7mij,A,639,639,4,1.98,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mij/7mij_protein.pt
train,7mij__B,7mij,B,639,639,4,1.98,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mij/7mij_protein.pt
train,7mij__C,7mij,C,639,639,4,1.98,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mij/7mij_protein.pt
train,7mij__D,7mij,D,639,639,4,1.98,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mij/7mij_protein.pt
train,7mik__A,7mik,A,640,640,4,3.12,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mik/7mik_protein.pt
train,7mik__B,7mik,B,640,640,4,3.12,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mik/7mik_protein.pt
train,7mik__C,7mik,C,640,640,4,3.12,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mik/7mik_protein.pt
train,7mik__D,7mik,D,640,640,4,3.12,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mik/7mik_protein.pt
train,7mim__A,7mim,A,640,640,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mim/7mim_protein.pt
train,7mim__B,7mim,B,640,640,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mim/7mim_protein.pt
train,7mim__C,7mim,C,640,640,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mim/7mim_protein.pt
train,7mim__D,7mim,D,640,640,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mim/7mim_protein.pt
train,7min__A,7min,A,640,640,4,3.09,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7min/7min_protein.pt
train,7min__B,7min,B,640,640,4,3.09,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7min/7min_protein.pt
train,7min__C,7min,C,640,640,4,3.09,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7min/7min_protein.pt
train,7min__D,7min,D,640,640,4,3.09,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7min/7min_protein.pt
train,7mio__A,7mio,A,659,659,4,3.48,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mio/7mio_protein.pt
train,7mio__B,7mio,B,659,659,4,3.48,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mio/7mio_protein.pt
train,7mio__C,7mio,C,659,659,4,3.48,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mio/7mio_protein.pt
train,7mio__D,7mio,D,659,659,4,3.48,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 3,0,features/protein_v4/pt/7mio/7mio_protein.pt
train,7mit__A,7mit,A,364,364,5,3.4,x-ray diffraction,2.0,alpha,atp-sensitive inward rectifier potassium channel 8,0,features/protein_v4/pt/7mit/7mit_protein.pt
train,7mit__B,7mit,B,337,337,5,3.4,x-ray diffraction,2.0,alpha,atp-sensitive inward rectifier potassium channel 8,0,features/protein_v4/pt/7mit/7mit_protein.pt
train,7mit__C,7mit,C,336,336,5,3.4,x-ray diffraction,2.0,alpha,atp-sensitive inward rectifier potassium channel 8,0,features/protein_v4/pt/7mit/7mit_protein.pt
train,7mit__D,7mit,D,337,337,5,3.4,x-ray diffraction,2.0,alpha,atp-sensitive inward rectifier potassium channel 8,0,features/protein_v4/pt/7mit/7mit_protein.pt
train,7mit__E,7mit,E,1438,1438,5,3.4,x-ray diffraction,17.0,alpha,isoform sur2b of atp-binding cassette sub-family c member 9,0,features/protein_v4/pt/7mit/7mit_protein.pt
train,7mix__A,7mix,A,1326,1326,4,3.0,x-ray diffraction,24.0,alpha,voltage-dependent n-type calcium channel subunit alpha-1b,0,features/protein_v4/pt/7mix/7mix_protein.pt
train,7miy__A,7miy,A,1326,1326,3,3.1,x-ray diffraction,24.0,alpha,voltage-dependent n-type calcium channel subunit alpha-1b,0,features/protein_v4/pt/7miy/7miy_protein.pt
train,7mjt__C,7mjt,C,91,91,4,3.3,x-ray diffraction,2.0,alpha,ph-gated potassium channel kcsa,0,features/protein_v4/pt/7mjt/7mjt_protein.pt
train,7mjt__D,7mjt,D,91,91,4,3.3,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mjt/7mjt_protein.pt
train,7mjt__E,7mjt,E,91,91,4,3.3,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mjt/7mjt_protein.pt
train,7mjt__F,7mjt,F,91,91,4,3.3,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mjt/7mjt_protein.pt
train,7mk6__C,7mk6,C,91,91,4,3.1,x-ray diffraction,2.0,alpha,ph-gated potassium channel kcsa,0,features/protein_v4/pt/7mk6/7mk6_protein.pt
train,7mk6__D,7mk6,D,91,91,4,3.1,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mk6/7mk6_protein.pt
train,7mk6__E,7mk6,E,91,91,4,3.1,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mk6/7mk6_protein.pt
train,7mk6__F,7mk6,F,91,91,4,3.1,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mk6/7mk6_protein.pt
train,7mtr__A,7mtr,A,765,765,2,3.3,x-ray diffraction,7.0,alpha,metabotropic glutamate receptor 2,0,features/protein_v4/pt/7mtr/7mtr_protein.pt
train,7mtr__B,7mtr,B,761,761,2,3.3,x-ray diffraction,7.0,alpha,metabotropic glutamate receptor 2,0,features/protein_v4/pt/7mtr/7mtr_protein.pt
train,7mts__A,7mts,A,784,784,5,3.2,x-ray diffraction,7.0,alpha,metabotropic glutamate receptor 2,0,features/protein_v4/pt/7mts/7mts_protein.pt
train,7mts__B,7mts,B,764,764,5,3.2,x-ray diffraction,7.0,alpha,metabotropic glutamate receptor 2,0,features/protein_v4/pt/7mts/7mts_protein.pt
train,7mub__C,7mub,C,91,91,4,3.0,x-ray diffraction,2.0,alpha,ph-gated potassium channel kcsa,0,features/protein_v4/pt/7mub/7mub_protein.pt
train,7mub__D,7mub,D,91,91,4,3.0,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mub/7mub_protein.pt
train,7mub__E,7mub,E,91,91,4,3.0,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mub/7mub_protein.pt
train,7mub__F,7mub,F,91,91,4,3.0,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7mub/7mub_protein.pt
train,7mxo__A,7mxo,A,825,825,2,3.47,x-ray diffraction,10.0,alpha,solute carrier family 12 member 2,0,features/protein_v4/pt/7mxo/7mxo_protein.pt
train,7mxo__B,7mxo,B,819,819,2,3.47,x-ray diffraction,10.0,alpha,solute carrier family 12 member 2,0,features/protein_v4/pt/7mxo/7mxo_protein.pt
train,7mz5__A,7mz5,A,431,431,4,2.76,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz5/7mz5_protein.pt
train,7mz5__B,7mz5,B,431,431,4,2.76,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz5/7mz5_protein.pt
train,7mz5__C,7mz5,C,431,431,4,2.76,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz5/7mz5_protein.pt
train,7mz5__D,7mz5,D,431,431,4,2.76,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz5/7mz5_protein.pt
train,7mz6__A,7mz6,A,619,619,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz6/7mz6_protein.pt
train,7mz6__B,7mz6,B,619,619,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz6/7mz6_protein.pt
train,7mz6__C,7mz6,C,619,619,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz6/7mz6_protein.pt
train,7mz6__D,7mz6,D,619,619,4,2.91,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz6/7mz6_protein.pt
train,7mz7__A,7mz7,A,545,545,4,3.35,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz7/7mz7_protein.pt
train,7mz7__B,7mz7,B,545,545,4,3.35,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz7/7mz7_protein.pt
train,7mz7__C,7mz7,C,545,545,4,3.35,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz7/7mz7_protein.pt
train,7mz7__D,7mz7,D,545,545,4,3.35,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz7/7mz7_protein.pt
train,7mz9__A,7mz9,A,538,538,4,3.18,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz9/7mz9_protein.pt
train,7mz9__B,7mz9,B,584,584,4,3.18,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz9/7mz9_protein.pt
train,7mz9__C,7mz9,C,619,619,4,3.18,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz9/7mz9_protein.pt
train,7mz9__D,7mz9,D,537,537,4,3.18,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mz9/7mz9_protein.pt
train,7mza__A,7mza,A,577,577,4,3.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mza/7mza_protein.pt
train,7mza__B,7mza,B,578,578,4,3.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mza/7mza_protein.pt
train,7mza__C,7mza,C,537,537,4,3.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mza/7mza_protein.pt
train,7mza__D,7mza,D,537,537,4,3.46,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mza/7mza_protein.pt
train,7mzc__A,7mzc,A,528,528,4,3.03,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzc/7mzc_protein.pt
train,7mzc__B,7mzc,B,528,528,4,3.03,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzc/7mzc_protein.pt
train,7mzc__C,7mzc,C,528,528,4,3.03,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzc/7mzc_protein.pt
train,7mzc__D,7mzc,D,528,528,4,3.03,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzc/7mzc_protein.pt
train,7mzd__A,7mzd,A,532,532,4,2.9,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzd/7mzd_protein.pt
train,7mzd__B,7mzd,B,532,532,4,2.9,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzd/7mzd_protein.pt
train,7mzd__C,7mzd,C,532,532,4,2.9,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzd/7mzd_protein.pt
train,7mzd__D,7mzd,D,532,532,4,2.9,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mzd/7mzd_protein.pt
train,7mze__A,7mze,A,537,537,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mze/7mze_protein.pt
train,7mze__B,7mze,B,536,536,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mze/7mze_protein.pt
train,7mze__C,7mze,C,538,538,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mze/7mze_protein.pt
train,7mze__D,7mze,D,536,536,4,3.42,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 1,0,features/protein_v4/pt/7mze/7mze_protein.pt
train,7n3n__A,7n3n,A,832,832,2,3.33,x-ray diffraction,12.0,alpha,solute carrier family 12 member 2,0,features/protein_v4/pt/7n3n/7n3n_protein.pt
train,7n3n__B,7n3n,B,831,831,2,3.33,x-ray diffraction,12.0,alpha,solute carrier family 12 member 2,0,features/protein_v4/pt/7n3n/7n3n_protein.pt
train,7n4u__A,7n4u,A,953,953,2,3.34,x-ray diffraction,12.0,alpha,isoform 2 of npc1-like intracellular cholesterol transporter 1,0,features/protein_v4/pt/7n4u/7n4u_protein.pt
train,7n4u__B,7n4u,B,953,953,2,3.34,x-ray diffraction,12.0,alpha,isoform 2 of npc1-like intracellular cholesterol transporter 1,0,features/protein_v4/pt/7n4u/7n4u_protein.pt
train,7n58__A,7n58,A,600,600,2,3.4,x-ray diffraction,6.0,alpha,"abc transporter b family member 25, mitochondrial",0,features/protein_v4/pt/7n58/7n58_protein.pt
train,7n58__B,7n58,B,600,600,2,3.4,x-ray diffraction,6.0,alpha,"abc transporter b family member 25, mitochondrial",0,features/protein_v4/pt/7n58/7n58_protein.pt
train,7n8o__A,7n8o,A,334,334,42,1.93,x-ray diffraction,5.0,alpha,photosystem ii protein d1 2,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__B,7n8o,B,503,503,42,1.93,x-ray diffraction,6.0,alpha,photosystem ii cp47 reaction center protein,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__C,7n8o,C,450,450,42,1.93,x-ray diffraction,6.0,alpha,photosystem ii cp43 reaction center protein,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__D,7n8o,D,341,341,42,1.93,x-ray diffraction,5.0,alpha,photosystem ii d2 protein,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__Z,7n8o,Z,60,60,42,1.93,x-ray diffraction,2.0,alpha,photosystem ii reaction center protein z,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__a,7n8o,a,334,334,42,1.93,x-ray diffraction,5.0,alpha,photosystem ii protein d1 2,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__b,7n8o,b,503,503,42,1.93,x-ray diffraction,6.0,alpha,photosystem ii cp47 reaction center protein,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__c,7n8o,c,450,450,42,1.93,x-ray diffraction,6.0,alpha,photosystem ii cp43 reaction center protein,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__d,7n8o,d,341,341,42,1.93,x-ray diffraction,5.0,alpha,photosystem ii d2 protein,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8o__z,7n8o,z,60,60,42,1.93,x-ray diffraction,2.0,alpha,photosystem ii reaction center protein z,0,features/protein_v4/pt/7n8o/7n8o_protein.pt
train,7n8p__A,7n8p,A,450,450,2,3.42,x-ray diffraction,14.0,alpha,h(+)/cl(-) exchange transporter clca,0,features/protein_v4/pt/7n8p/7n8p_protein.pt
train,7n8p__B,7n8p,B,450,450,2,3.42,x-ray diffraction,14.0,alpha,h(+)/cl(-) exchange transporter clca,0,features/protein_v4/pt/7n8p/7n8p_protein.pt
train,7n9k__A,7n9k,A,282,282,4,2.72,x-ray diffraction,2.0,alpha,inward rectifier potassium channel kirbac3.1,0,features/protein_v4/pt/7n9k/7n9k_protein.pt
train,7n9k__B,7n9k,B,282,282,4,2.72,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7n9k/7n9k_protein.pt
train,7n9k__C,7n9k,C,282,282,4,2.72,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7n9k/7n9k_protein.pt
train,7n9k__D,7n9k,D,282,282,4,2.72,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7n9k/7n9k_protein.pt
train,7n9l__A,7n9l,A,282,282,4,2.4,x-ray diffraction,2.0,alpha,inward rectifier potassium channel kirbac3.1,0,features/protein_v4/pt/7n9l/7n9l_protein.pt
train,7n9l__B,7n9l,B,282,282,4,2.4,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7n9l/7n9l_protein.pt
train,7n9l__C,7n9l,C,282,282,4,2.4,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7n9l/7n9l_protein.pt
train,7n9l__D,7n9l,D,282,282,4,2.4,x-ray diffraction,2.0,alpha,,0,features/protein_v4/pt/7n9l/7n9l_protein.pt
